name,value,year,lastValue,rank
AJ Finch,1531,2018.3,1529,39
AJ Finch,1540,2018.4,1531,39
AJ Finch,1566,2018.5,1540,38
AJ Finch,1593,2018.6,1566,38
AJ Finch,1643,2018.7,1593,38
AJ Finch,1650,2018.8,1643,38
AJ Finch,1650,2018.9,1650,38
AJ Finch,1650,2019,1650,37
AJ Finch,1650,2019.1,1650,38
AJ Finch,1650,2019.2,1650,38
AJ Finch,1650,2019.3,1650,38
AJ Finch,1650,2019.4,1650,38
AJ Finch,1650,2019.5,1650,38
AJ Finch,1650,2019.6,1650,39
AJ Finch,1650,2019.7,1650,40
AJ Finch,1650,2019.8,1650,41
AJ Finch,1650,2019.9,1650,42
AJ Finch,1682,2020,1650,41
AJ Finch,1702,2020.1,1682,42
AJ Finch,1705,2020.2,1702,42
AJ Finch,1721,2020.3,1705,42
AJ Finch,1767,2020.4,1721,40
AJ Finch,1774,2020.5,1767,42
AJ Finch,1802,2020.6,1774,40
AJ Finch,1834,2020.7,1802,37
AJ Finch,1867,2020.8,1834,37
AJ Finch,1930,2020.9,1867,37
AM Nayar,15,2008,1930,26
AM Nayar,38,2008.1,15,28
AM Nayar,44,2008.2,38,32
AM Nayar,74,2008.3,44,29
AM Nayar,77,2008.4,74,38
AM Nayar,99,2008.5,77,35
AM Nayar,147,2008.6,99,23
AM Nayar,177,2008.7,147,24
AM Nayar,183,2008.8,177,24
AM Nayar,202,2008.9,183,25
AM Nayar,221,2009,202,25
AM Nayar,229,2009.1,221,25
AM Nayar,236,2009.2,229,30
AM Nayar,270,2009.3,236,28
AM Nayar,289,2009.4,270,29
AM Nayar,302,2009.5,289,30
AM Nayar,304,2009.6,302,31
AM Nayar,340,2009.7,304,29
AM Nayar,382,2009.8,340,27
AM Nayar,395,2009.9,382,33
AM Nayar,409,2010,395,31
AM Nayar,427,2010.1,409,33
AM Nayar,453,2010.2,427,33
AM Nayar,453,2010.3,453,35
AM Nayar,453,2010.4,453,35
AM Nayar,453,2010.5,453,37
AM Nayar,453,2010.6,453,38
AM Nayar,453,2010.7,453,38
AM Nayar,453,2010.8,453,39
AM Nayar,453,2010.9,453,42
AM Nayar,472,2011,453,41
AM Nayar,473,2011.1,472,43
AM Nayar,477,2011.2,473,43
AM Nayar,487,2011.3,477,45
AM Nayar,501,2011.4,487,47
AM Nayar,501,2011.5,501,47
AM Nayar,505,2011.6,501,48
AM Nayar,515,2011.7,505,47
AM Nayar,525,2011.8,515,47
AM Nayar,525,2011.9,525,47
AM Nayar,529,2012,525,48
AM Nayar,563,2012.1,529,47
AM Nayar,569,2012.2,563,49
AM Nayar,582,2012.3,569,48
AM Nayar,582,2012.4,582,48
AM Nayar,582,2012.5,582,49
AM Nayar,582,2012.6,582,50
AM Nayar,582,2012.7,582,50
AM Nayar,582,2012.8,582,51
AM Nayar,582,2012.9,582,52
AM Nayar,593,2013,582,51
AM Nayar,622,2013.1,593,51
AM Nayar,626,2013.2,622,51
AM Nayar,627,2013.3,626,52
AM Nayar,628,2013.4,627,53
AM Nayar,633,2013.5,628,53
AM Nayar,643,2013.6,633,52
AM Nayar,644,2013.7,643,54
AM Nayar,660,2013.8,644,54
AM Nayar,660,2013.9,660,54
AM Nayar,661,2014,660,54
AM Nayar,685,2014.1,661,54
AM Nayar,689,2014.2,685,54
AM Nayar,711,2014.3,689,54
AM Nayar,711,2014.4,711,54
AM Nayar,711,2014.5,711,54
AM Nayar,711,2014.6,711,54
AM Nayar,711,2014.7,711,56
AM Nayar,711,2014.8,711,56
AM Nayar,711,2014.9,711,57
AM Nayar,711,2015,711,56
AM Nayar,711,2015.1,711,57
AM Nayar,711,2015.2,711,58
AM Nayar,711,2015.3,711,58
AM Nayar,711,2015.4,711,58
AM Nayar,711,2015.5,711,59
AM Nayar,711,2015.6,711,59
AM Nayar,711,2015.7,711,60
AM Nayar,711,2015.8,711,61
AM Nayar,711,2015.9,711,62
AM Nayar,711,2016,711,61
AM Nayar,711,2016.1,711,62
AM Nayar,711,2016.2,711,62
AM Nayar,711,2016.3,711,62
AM Nayar,711,2016.4,711,62
AM Nayar,711,2016.5,711,62
AM Nayar,711,2016.6,711,62
AM Nayar,711,2016.7,711,65
AM Nayar,711,2016.8,711,65
AM Nayar,711,2016.9,711,66
AM Nayar,711,2017,711,66
AM Nayar,711,2017.1,711,67
AM Nayar,711,2017.2,711,67
AM Nayar,711,2017.3,711,67
AM Nayar,711,2017.4,711,69
AM Nayar,711,2017.5,711,69
AM Nayar,711,2017.6,711,71
AM Nayar,711,2017.7,711,71
AM Nayar,711,2017.8,711,71
AM Nayar,711,2017.9,711,71
AM Nayar,711,2018,711,71
AM Nayar,711,2018.1,711,71
AM Nayar,711,2018.2,711,72
AM Nayar,711,2018.3,711,73
AM Nayar,711,2018.4,711,74
AM Nayar,711,2018.5,711,74
AM Nayar,711,2018.6,711,75
AM Nayar,711,2018.7,711,77
AM Nayar,711,2018.8,711,78
AM Nayar,711,2018.9,711,80
AM Nayar,711,2019,711,80
AM Nayar,711,2019.1,711,80
AM Nayar,711,2019.2,711,81
AM Nayar,711,2019.3,711,81
AM Nayar,711,2019.4,711,81
AM Nayar,711,2019.5,711,82
AM Nayar,711,2019.6,711,83
AM Nayar,711,2019.7,711,84
AM Nayar,711,2019.8,711,84
AM Nayar,711,2019.9,711,84
AM Nayar,711,2020,711,84
AM Nayar,711,2020.1,711,84
AM Nayar,711,2020.2,711,86
AM Nayar,711,2020.3,711,86
AM Nayar,711,2020.4,711,86
AM Nayar,711,2020.5,711,86
AM Nayar,711,2020.6,711,86
AM Nayar,711,2020.7,711,88
AM Nayar,711,2020.8,711,89
AM Nayar,711,2020.9,711,90
AM Rahane,10,2008,711,36
AM Rahane,22,2008.1,10,41
AM Rahane,22,2008.2,22,47
AM Rahane,22,2008.3,22,48
AM Rahane,22,2008.4,22,48
AM Rahane,22,2008.5,22,48
AM Rahane,22,2008.6,22,48
AM Rahane,22,2008.7,22,48
AM Rahane,22,2008.8,22,48
AM Rahane,22,2008.9,22,48
AM Rahane,35,2009,22,46
AM Rahane,36,2009.1,35,54
AM Rahane,61,2009.2,36,53
AM Rahane,109,2009.3,61,48
AM Rahane,117,2009.4,109,50
AM Rahane,124,2009.5,117,50
AM Rahane,195,2009.6,124,42
AM Rahane,195,2009.7,195,42
AM Rahane,195,2009.8,195,42
AM Rahane,195,2009.9,195,42
AM Rahane,195,2010,195,44
AM Rahane,195,2010.1,195,47
AM Rahane,195,2010.2,195,49
AM Rahane,195,2010.3,195,51
AM Rahane,195,2010.4,195,50
AM Rahane,195,2010.5,195,50
AM Rahane,195,2010.6,195,51
AM Rahane,195,2010.7,195,51
AM Rahane,195,2010.8,195,51
AM Rahane,195,2010.9,195,54
AM Rahane,220,2011,195,54
AM Rahane,227,2011.1,220,54
AM Rahane,237,2011.2,227,55
AM Rahane,248,2011.3,237,55
AM Rahane,293,2011.4,248,52
AM Rahane,327,2011.5,293,52
AM Rahane,341,2011.6,327,50
AM Rahane,341,2011.7,341,50
AM Rahane,341,2011.8,341,50
AM Rahane,341,2011.9,341,51
AM Rahane,438,2012,341,50
AM Rahane,440,2012.1,438,50
AM Rahane,488,2012.2,440,50
AM Rahane,498,2012.3,488,50
AM Rahane,570,2012.4,498,50
AM Rahane,638,2012.5,570,46
AM Rahane,658,2012.6,638,46
AM Rahane,679,2012.7,658,46
AM Rahane,747,2012.8,679,45
AM Rahane,876,2012.9,747,42
AM Rahane,915,2013,876,40
AM Rahane,955,2013.1,915,38
AM Rahane,991,2013.2,955,37
AM Rahane,1061,2013.3,991,34
AM Rahane,1132,2013.4,1061,33
AM Rahane,1155,2013.5,1132,32
AM Rahane,1172,2013.6,1155,31
AM Rahane,1182,2013.7,1172,32
AM Rahane,1203,2013.8,1182,31
AM Rahane,1493,2013.9,1203,22
AM Rahane,1552,2014,1493,22
AM Rahane,1564,2014.1,1552,22
AM Rahane,1575,2014.2,1564,23
AM Rahane,1608,2014.3,1575,23
AM Rahane,1663,2014.4,1608,21
AM Rahane,1670,2014.5,1663,20
AM Rahane,1688,2014.6,1670,20
AM Rahane,1690,2014.7,1688,21
AM Rahane,1711,2014.8,1690,22
AM Rahane,1802,2014.9,1711,21
AM Rahane,1814,2015,1802,22
AM Rahane,1868,2015.1,1814,18
AM Rahane,1930,2015.2,1868,18
AM Rahane,2007,2015.3,1930,15
AM Rahane,2069,2015.4,2007,14
AM Rahane,2131,2015.5,2069,14
AM Rahane,2154,2015.6,2131,14
AM Rahane,2163,2015.7,2154,15
AM Rahane,2253,2015.8,2163,13
AM Rahane,2346,2015.9,2253,11
AM Rahane,2374,2016,2346,11
AM Rahane,2393,2016.1,2374,11
AM Rahane,2408,2016.2,2393,11
AM Rahane,2451,2016.3,2408,11
AM Rahane,2521,2016.4,2451,10
AM Rahane,2524,2016.5,2521,11
AM Rahane,2572,2016.6,2524,10
AM Rahane,2578,2016.7,2572,10
AM Rahane,2672,2016.8,2578,9
AM Rahane,2798,2016.9,2672,9
AM Rahane,2839,2017,2798,9
AM Rahane,2849,2017.1,2839,9
AM Rahane,2858,2017.2,2849,9
AM Rahane,2866,2017.3,2858,9
AM Rahane,2900,2017.4,2866,9
AM Rahane,2904,2017.5,2900,9
AM Rahane,2951,2017.6,2904,9
AM Rahane,3014,2017.7,2951,9
AM Rahane,3019,2017.8,3014,9
AM Rahane,3215,2017.9,3019,8
AM Rahane,3244,2018,3215,8
AM Rahane,3311,2018.1,3244,8
AM Rahane,3340,2018.2,3311,8
AM Rahane,3371,2018.3,3340,8
AM Rahane,3393,2018.4,3371,8
AM Rahane,3424,2018.5,3393,8
AM Rahane,3483,2018.6,3424,7
AM Rahane,3494,2018.7,3483,7
AM Rahane,3505,2018.8,3494,7
AM Rahane,3679,2018.9,3505,7
AM Rahane,3687,2019,3679,7
AM Rahane,3740,2019.1,3687,7
AM Rahane,3741,2019.2,3740,7
AM Rahane,3795,2019.3,3741,7
AM Rahane,3802,2019.4,3795,8
AM Rahane,3823,2019.5,3802,8
AM Rahane,3842,2019.6,3823,9
AM Rahane,3870,2019.7,3842,9
AM Rahane,3879,2019.8,3870,9
AM Rahane,4031,2019.9,3879,8
AM Rahane,4032,2020,4031,8
AM Rahane,4073,2020.1,4032,8
AM Rahane,4084,2020.2,4073,8
AM Rahane,4119,2020.3,4084,8
AM Rahane,4142,2020.4,4119,8
AM Rahane,4159,2020.5,4142,8
AM Rahane,4160,2020.6,4159,8
AM Rahane,4160,2020.7,4160,8
AM Rahane,4160,2020.8,4160,8
AM Rahane,4160,2020.9,4160,9
AR Patel,0,2008,4160,53
AR Patel,0,2008.1,0,53
AR Patel,0,2008.2,0,53
AR Patel,0,2008.3,0,53
AR Patel,0,2008.4,0,53
AR Patel,0,2008.5,0,53
AR Patel,0,2008.6,0,53
AR Patel,0,2008.7,0,53
AR Patel,0,2008.8,0,53
AR Patel,0,2008.9,0,53
AR Patel,0,2009,0,62
AR Patel,0,2009.1,0,62
AR Patel,0,2009.2,0,62
AR Patel,0,2009.3,0,62
AR Patel,0,2009.4,0,62
AR Patel,0,2009.5,0,62
AR Patel,0,2009.6,0,62
AR Patel,0,2009.7,0,62
AR Patel,0,2009.8,0,62
AR Patel,0,2009.9,0,62
AR Patel,0,2010,0,68
AR Patel,0,2010.1,0,68
AR Patel,0,2010.2,0,68
AR Patel,0,2010.3,0,68
AR Patel,0,2010.4,0,68
AR Patel,0,2010.5,0,68
AR Patel,0,2010.6,0,68
AR Patel,0,2010.7,0,68
AR Patel,0,2010.8,0,68
AR Patel,0,2010.9,0,68
AR Patel,0,2011,0,70
AR Patel,0,2011.1,0,70
AR Patel,0,2011.2,0,70
AR Patel,0,2011.3,0,70
AR Patel,0,2011.4,0,70
AR Patel,0,2011.5,0,70
AR Patel,0,2011.6,0,70
AR Patel,0,2011.7,0,70
AR Patel,0,2011.8,0,70
AR Patel,0,2011.9,0,70
AR Patel,0,2012,0,78
AR Patel,0,2012.1,0,78
AR Patel,0,2012.2,0,78
AR Patel,0,2012.3,0,78
AR Patel,0,2012.4,0,78
AR Patel,0,2012.5,0,78
AR Patel,0,2012.6,0,78
AR Patel,0,2012.7,0,78
AR Patel,0,2012.8,0,78
AR Patel,0,2012.9,0,78
AR Patel,0,2013,0,83
AR Patel,0,2013.1,0,83
AR Patel,0,2013.2,0,83
AR Patel,0,2013.3,0,83
AR Patel,0,2013.4,0,83
AR Patel,0,2013.5,0,83
AR Patel,0,2013.6,0,83
AR Patel,0,2013.7,0,83
AR Patel,0,2013.8,0,83
AR Patel,0,2013.9,0,83
AR Patel,2,2014,0,84
AR Patel,16,2014.1,2,83
AR Patel,20,2014.2,16,84
AR Patel,20,2014.3,20,84
AR Patel,57,2014.4,20,83
AR Patel,58,2014.5,57,83
AR Patel,60,2014.6,58,83
AR Patel,60,2014.7,60,83
AR Patel,60,2014.8,60,83
AR Patel,60,2014.9,60,83
AR Patel,81,2015,60,80
AR Patel,87,2015.1,81,81
AR Patel,87,2015.2,87,81
AR Patel,91,2015.3,87,82
AR Patel,100,2015.4,91,82
AR Patel,129,2015.5,100,82
AR Patel,168,2015.6,129,82
AR Patel,168,2015.7,168,82
AR Patel,190,2015.8,168,82
AR Patel,283,2015.9,190,79
AR Patel,290,2016,283,79
AR Patel,328,2016.1,290,76
AR Patel,332,2016.2,328,78
AR Patel,362,2016.3,332,78
AR Patel,366,2016.4,362,78
AR Patel,368,2016.5,366,80
AR Patel,375,2016.6,368,80
AR Patel,387,2016.7,375,79
AR Patel,402,2016.8,387,79
AR Patel,406,2016.9,402,79
AR Patel,430,2017,406,78
AR Patel,437,2017.1,430,78
AR Patel,443,2017.2,437,78
AR Patel,487,2017.3,443,77
AR Patel,504,2017.4,487,76
AR Patel,511,2017.5,504,76
AR Patel,541,2017.6,511,76
AR Patel,554,2017.7,541,76
AR Patel,578,2017.8,554,75
AR Patel,642,2017.9,578,74
AR Patel,643,2018,642,75
AR Patel,657,2018.1,643,74
AR Patel,668,2018.2,657,75
AR Patel,670,2018.3,668,75
AR Patel,687,2018.4,670,75
AR Patel,710,2018.5,687,75
AR Patel,729,2018.6,710,72
AR Patel,738,2018.7,729,72
AR Patel,738,2018.8,738,74
AR Patel,738,2018.9,738,77
AR Patel,746,2019,738,76
AR Patel,756,2019.1,746,77
AR Patel,763,2019.2,756,76
AR Patel,763,2019.3,763,77
AR Patel,780,2019.4,763,76
AR Patel,820,2019.5,780,73
AR Patel,820,2019.6,820,73
AR Patel,831,2019.7,820,73
AR Patel,844,2019.8,831,74
AR Patel,853,2019.9,844,73
AR Patel,858,2020,853,73
AR Patel,869,2020.1,858,73
AR Patel,874,2020.2,869,74
AR Patel,882,2020.3,874,74
AR Patel,884,2020.4,882,73
AR Patel,894,2020.5,884,74
AR Patel,897,2020.6,894,75
AR Patel,933,2020.7,897,74
AR Patel,938,2020.8,933,73
AR Patel,938,2020.9,938,74
AT Rayudu,0,2008,938,54
AT Rayudu,0,2008.1,0,54
AT Rayudu,0,2008.2,0,54
AT Rayudu,0,2008.3,0,54
AT Rayudu,0,2008.4,0,54
AT Rayudu,0,2008.5,0,54
AT Rayudu,0,2008.6,0,54
AT Rayudu,0,2008.7,0,54
AT Rayudu,0,2008.8,0,54
AT Rayudu,0,2008.9,0,54
AT Rayudu,0,2009,0,63
AT Rayudu,0,2009.1,0,63
AT Rayudu,0,2009.2,0,63
AT Rayudu,0,2009.3,0,63
AT Rayudu,0,2009.4,0,63
AT Rayudu,0,2009.5,0,63
AT Rayudu,0,2009.6,0,63
AT Rayudu,0,2009.7,0,63
AT Rayudu,0,2009.8,0,63
AT Rayudu,0,2009.9,0,63
AT Rayudu,47,2010,0,59
AT Rayudu,66,2010.1,47,59
AT Rayudu,76,2010.2,66,58
AT Rayudu,83,2010.3,76,59
AT Rayudu,94,2010.4,83,57
AT Rayudu,128,2010.5,94,56
AT Rayudu,132,2010.6,128,56
AT Rayudu,150,2010.7,132,57
AT Rayudu,157,2010.8,150,58
AT Rayudu,304,2010.9,157,48
AT Rayudu,332,2011,304,48
AT Rayudu,399,2011.1,332,48
AT Rayudu,435,2011.2,399,47
AT Rayudu,477,2011.3,435,47
AT Rayudu,525,2011.4,477,43
AT Rayudu,539,2011.5,525,43
AT Rayudu,553,2011.6,539,44
AT Rayudu,579,2011.7,553,42
AT Rayudu,604,2011.8,579,41
AT Rayudu,721,2011.9,604,37
AT Rayudu,748,2012,721,38
AT Rayudu,749,2012.1,748,39
AT Rayudu,784,2012.2,749,38
AT Rayudu,812,2012.3,784,38
AT Rayudu,825,2012.4,812,38
AT Rayudu,834,2012.5,825,39
AT Rayudu,859,2012.6,834,39
AT Rayudu,907,2012.7,859,36
AT Rayudu,933,2012.8,907,33
AT Rayudu,1067,2012.9,933,27
AT Rayudu,1086,2013,1067,27
AT Rayudu,1099,2013.1,1086,28
AT Rayudu,1100,2013.2,1099,31
AT Rayudu,1132,2013.3,1100,29
AT Rayudu,1133,2013.4,1132,32
AT Rayudu,1137,2013.5,1133,33
AT Rayudu,1183,2013.6,1137,29
AT Rayudu,1198,2013.7,1183,30
AT Rayudu,1216,2013.8,1198,29
AT Rayudu,1317,2013.9,1216,29
AT Rayudu,1359,2014,1317,29
AT Rayudu,1412,2014.1,1359,29
AT Rayudu,1416,2014.2,1412,29
AT Rayudu,1437,2014.3,1416,29
AT Rayudu,1475,2014.4,1437,27
AT Rayudu,1478,2014.5,1475,29
AT Rayudu,1489,2014.6,1478,29
AT Rayudu,1553,2014.7,1489,29
AT Rayudu,1601,2014.8,1553,26
AT Rayudu,1693,2014.9,1601,26
AT Rayudu,1693,2015,1693,26
AT Rayudu,1724,2015.1,1693,27
AT Rayudu,1756,2015.2,1724,27
AT Rayudu,1757,2015.3,1756,27
AT Rayudu,1786,2015.4,1757,26
AT Rayudu,1791,2015.5,1786,26
AT Rayudu,1818,2015.6,1791,26
AT Rayudu,1822,2015.7,1818,26
AT Rayudu,1875,2015.8,1822,24
AT Rayudu,1956,2015.9,1875,24
AT Rayudu,1983,2016,1956,23
AT Rayudu,2028,2016.1,1983,22
AT Rayudu,2088,2016.2,2028,22
AT Rayudu,2116,2016.3,2088,23
AT Rayudu,2145,2016.4,2116,23
AT Rayudu,2196,2016.5,2145,21
AT Rayudu,2226,2016.6,2196,21
AT Rayudu,2238,2016.7,2226,21
AT Rayudu,2249,2016.8,2238,21
AT Rayudu,2340,2016.9,2249,20
AT Rayudu,2348,2017,2340,20
AT Rayudu,2413,2017.1,2348,20
AT Rayudu,2417,2017.2,2413,20
AT Rayudu,2432,2017.3,2417,20
AT Rayudu,2446,2017.4,2432,19
AT Rayudu,2446,2017.5,2446,19
AT Rayudu,2446,2017.6,2446,20
AT Rayudu,2446,2017.7,2446,20
AT Rayudu,2446,2017.8,2446,20
AT Rayudu,2446,2017.9,2446,21
AT Rayudu,2480,2018,2446,20
AT Rayudu,2512,2018.1,2480,20
AT Rayudu,2555,2018.2,2512,19
AT Rayudu,2564,2018.3,2555,19
AT Rayudu,2624,2018.4,2564,19
AT Rayudu,2697,2018.5,2624,16
AT Rayudu,2771,2018.6,2697,15
AT Rayudu,2818,2018.7,2771,13
AT Rayudu,2841,2018.8,2818,13
AT Rayudu,3094,2018.9,2841,13
AT Rayudu,3112,2019,3094,13
AT Rayudu,3118,2019.1,3112,13
AT Rayudu,3122,2019.2,3118,13
AT Rayudu,3123,2019.3,3122,13
AT Rayudu,3145,2019.4,3123,13
AT Rayudu,3182,2019.5,3145,13
AT Rayudu,3268,2019.6,3182,13
AT Rayudu,3276,2019.7,3268,13
AT Rayudu,3307,2019.8,3276,13
AT Rayudu,3519,2019.9,3307,13
AT Rayudu,3582,2020,3519,13
AT Rayudu,3602,2020.1,3582,13
AT Rayudu,3617,2020.2,3602,13
AT Rayudu,3664,2020.3,3617,11
AT Rayudu,3672,2020.4,3664,12
AT Rayudu,3676,2020.5,3672,12
AT Rayudu,3738,2020.6,3676,11
AT Rayudu,3778,2020.7,3738,11
AT Rayudu,3822,2020.8,3778,11
AT Rayudu,3883,2020.9,3822,12
BA Stokes,0,2008,3883,55
BA Stokes,0,2008.1,0,55
BA Stokes,0,2008.2,0,55
BA Stokes,0,2008.3,0,55
BA Stokes,0,2008.4,0,55
BA Stokes,0,2008.5,0,55
BA Stokes,0,2008.6,0,55
BA Stokes,0,2008.7,0,55
BA Stokes,0,2008.8,0,55
BA Stokes,0,2008.9,0,55
BA Stokes,0,2009,0,64
BA Stokes,0,2009.1,0,64
BA Stokes,0,2009.2,0,64
BA Stokes,0,2009.3,0,64
BA Stokes,0,2009.4,0,64
BA Stokes,0,2009.5,0,64
BA Stokes,0,2009.6,0,64
BA Stokes,0,2009.7,0,64
BA Stokes,0,2009.8,0,64
BA Stokes,0,2009.9,0,64
BA Stokes,0,2010,0,69
BA Stokes,0,2010.1,0,69
BA Stokes,0,2010.2,0,69
BA Stokes,0,2010.3,0,69
BA Stokes,0,2010.4,0,69
BA Stokes,0,2010.5,0,69
BA Stokes,0,2010.6,0,69
BA Stokes,0,2010.7,0,69
BA Stokes,0,2010.8,0,69
BA Stokes,0,2010.9,0,69
BA Stokes,0,2011,0,71
BA Stokes,0,2011.1,0,71
BA Stokes,0,2011.2,0,71
BA Stokes,0,2011.3,0,71
BA Stokes,0,2011.4,0,71
BA Stokes,0,2011.5,0,71
BA Stokes,0,2011.6,0,71
BA Stokes,0,2011.7,0,71
BA Stokes,0,2011.8,0,71
BA Stokes,0,2011.9,0,71
BA Stokes,0,2012,0,79
BA Stokes,0,2012.1,0,79
BA Stokes,0,2012.2,0,79
BA Stokes,0,2012.3,0,79
BA Stokes,0,2012.4,0,79
BA Stokes,0,2012.5,0,79
BA Stokes,0,2012.6,0,79
BA Stokes,0,2012.7,0,79
BA Stokes,0,2012.8,0,79
BA Stokes,0,2012.9,0,79
BA Stokes,0,2013,0,84
BA Stokes,0,2013.1,0,84
BA Stokes,0,2013.2,0,84
BA Stokes,0,2013.3,0,84
BA Stokes,0,2013.4,0,84
BA Stokes,0,2013.5,0,84
BA Stokes,0,2013.6,0,84
BA Stokes,0,2013.7,0,84
BA Stokes,0,2013.8,0,84
BA Stokes,0,2013.9,0,84
BA Stokes,0,2014,0,85
BA Stokes,0,2014.1,0,85
BA Stokes,0,2014.2,0,85
BA Stokes,0,2014.3,0,85
BA Stokes,0,2014.4,0,85
BA Stokes,0,2014.5,0,85
BA Stokes,0,2014.6,0,85
BA Stokes,0,2014.7,0,85
BA Stokes,0,2014.8,0,85
BA Stokes,0,2014.9,0,85
BA Stokes,0,2015,0,87
BA Stokes,0,2015.1,0,87
BA Stokes,0,2015.2,0,87
BA Stokes,0,2015.3,0,87
BA Stokes,0,2015.4,0,87
BA Stokes,0,2015.5,0,87
BA Stokes,0,2015.6,0,87
BA Stokes,0,2015.7,0,87
BA Stokes,0,2015.8,0,87
BA Stokes,0,2015.9,0,87
BA Stokes,0,2016,0,91
BA Stokes,0,2016.1,0,91
BA Stokes,0,2016.2,0,91
BA Stokes,0,2016.3,0,91
BA Stokes,0,2016.4,0,91
BA Stokes,0,2016.5,0,91
BA Stokes,0,2016.6,0,91
BA Stokes,0,2016.7,0,91
BA Stokes,0,2016.8,0,91
BA Stokes,0,2016.9,0,91
BA Stokes,17,2017,0,90
BA Stokes,80,2017.1,17,90
BA Stokes,82,2017.2,80,91
BA Stokes,106,2017.3,82,91
BA Stokes,107,2017.4,106,92
BA Stokes,122,2017.5,107,91
BA Stokes,130,2017.6,122,91
BA Stokes,230,2017.7,130,88
BA Stokes,243,2017.8,230,89
BA Stokes,294,2017.9,243,89
BA Stokes,297,2018,294,89
BA Stokes,326,2018.1,297,89
BA Stokes,347,2018.2,326,89
BA Stokes,358,2018.3,347,89
BA Stokes,401,2018.4,358,88
BA Stokes,437,2018.5,401,87
BA Stokes,439,2018.6,437,87
BA Stokes,448,2018.7,439,87
BA Stokes,463,2018.8,448,88
BA Stokes,490,2018.9,463,89
BA Stokes,490,2019,490,88
BA Stokes,499,2019.1,490,88
BA Stokes,522,2019.2,499,88
BA Stokes,524,2019.3,522,88
BA Stokes,546,2019.4,524,88
BA Stokes,583,2019.5,546,88
BA Stokes,591,2019.6,583,88
BA Stokes,597,2019.7,591,88
BA Stokes,623,2019.8,597,88
BA Stokes,623,2019.9,623,88
BA Stokes,638,2020,623,88
BA Stokes,690,2020.1,638,86
BA Stokes,714,2020.2,690,84
BA Stokes,730,2020.3,714,84
BA Stokes,752,2020.4,730,83
BA Stokes,800,2020.5,752,78
BA Stokes,896,2020.6,800,76
BA Stokes,946,2020.7,896,72
BA Stokes,946,2020.8,946,72
BA Stokes,946,2020.9,946,73
BB McCullum,148,2008,946,1
BB McCullum,153,2008.1,148,1
BB McCullum,176,2008.2,153,2
BB McCullum,180,2008.3,176,3
BB McCullum,180,2008.4,180,3
BB McCullum,180,2008.5,180,9
BB McCullum,180,2008.6,180,15
BB McCullum,180,2008.7,180,23
BB McCullum,180,2008.8,180,25
BB McCullum,180,2008.9,180,28
BB McCullum,180,2009,180,31
BB McCullum,213,2009.1,180,31
BB McCullum,228,2009.2,213,32
BB McCullum,250,2009.3,228,32
BB McCullum,250,2009.4,250,33
BB McCullum,270,2009.5,250,33
BB McCullum,300,2009.6,270,32
BB McCullum,325,2009.7,300,31
BB McCullum,328,2009.8,325,33
BB McCullum,459,2009.9,328,23
BB McCullum,463,2010,459,25
BB McCullum,512,2010.1,463,24
BB McCullum,526,2010.2,512,22
BB McCullum,530,2010.3,526,24
BB McCullum,578,2010.4,530,23
BB McCullum,578,2010.5,578,23
BB McCullum,578,2010.6,578,23
BB McCullum,578,2010.7,578,26
BB McCullum,578,2010.8,578,27
BB McCullum,578,2010.9,578,29
BB McCullum,608,2011,578,28
BB McCullum,608,2011.1,608,29
BB McCullum,665,2011.2,608,27
BB McCullum,690,2011.3,665,27
BB McCullum,719,2011.4,690,27
BB McCullum,733,2011.5,719,27
BB McCullum,742,2011.6,733,28
BB McCullum,766,2011.7,742,27
BB McCullum,772,2011.8,766,28
BB McCullum,896,2011.9,772,25
BB McCullum,909,2012,896,25
BB McCullum,914,2012.1,909,25
BB McCullum,925,2012.2,914,26
BB McCullum,936,2012.3,925,27
BB McCullum,974,2012.4,936,27
BB McCullum,987,2012.5,974,27
BB McCullum,1071,2012.6,987,22
BB McCullum,1141,2012.7,1071,20
BB McCullum,1177,2012.8,1141,20
BB McCullum,1274,2012.9,1177,20
BB McCullum,1281,2013,1274,20
BB McCullum,1281,2013.1,1281,21
BB McCullum,1281,2013.2,1281,22
BB McCullum,1281,2013.3,1281,22
BB McCullum,1281,2013.4,1281,22
BB McCullum,1281,2013.5,1281,23
BB McCullum,1281,2013.6,1281,24
BB McCullum,1281,2013.7,1281,27
BB McCullum,1281,2013.8,1281,27
BB McCullum,1281,2013.9,1281,31
BB McCullum,1362,2014,1281,28
BB McCullum,1378,2014.1,1362,30
BB McCullum,1391,2014.2,1378,31
BB McCullum,1433,2014.3,1391,30
BB McCullum,1463,2014.4,1433,29
BB McCullum,1505,2014.5,1463,28
BB McCullum,1544,2014.6,1505,27
BB McCullum,1580,2014.7,1544,26
BB McCullum,1588,2014.8,1580,28
BB McCullum,1678,2014.9,1588,27
BB McCullum,1680,2015,1678,27
BB McCullum,1758,2015.1,1680,26
BB McCullum,1772,2015.2,1758,26
BB McCullum,1797,2015.3,1772,25
BB McCullum,1801,2015.4,1797,25
BB McCullum,1807,2015.5,1801,25
BB McCullum,1881,2015.6,1807,23
BB McCullum,1894,2015.7,1881,23
BB McCullum,1898,2015.8,1894,23
BB McCullum,2079,2015.9,1898,20
BB McCullum,2080,2016,2079,20
BB McCullum,2111,2016.1,2080,20
BB McCullum,2115,2016.2,2111,21
